19;2014;182;134;0;N/S;43.570;N/S;0.006;0.009;-50.87;-1.80;987.55;0;103.700;0;N/A
19;2014;182;135;0;N/S;43.480;N/S;0;0.010;-50.70;-1.57;987.55;0;104.300;0;N/A
19;2014;182;136;0;N/S;43.850;N/S;0.006;0.009;-50.47;-1.57;987.55;0;104.800;0;N/A
19;2014;182;137;0;N/S;44.540;N/S;0.012;0.011;-51.10;-1.91;987.43;0;105.300;0;N/A
19;2014;182;138;0;N/S;44.480;N/S;0.006;0.011;-50.53;-1.47;987.55;0;105.800;0;N/A
19;2014;182;139;0;N/S;43.910;N/S;0;0.010;-51.00;-1.94;987.49;0;106.400;0;N/A
19;2014;182;140;0;N/S;44.150;N/S;0;0.009;-50.64;-1.67;987.43;0;107.200;0;N/A
19;2014;182;141;0;N/S;43.910;N/S;0.012;0.010;-50.57;-1.71;987.55;0;107.800;0;N/A
19;2014;182;142;0;N/S;44.390;N/S;0;0.010;-50.17;-1.57;987.55;0;108.400;94.9;N/A
19;2014;182;143;0;N/S;44.840;N/S;0.006;0.010;-50.97;-1.97;987.43;0;0.635;91.1;N/A
19;2014;182;144;0;N/S;44.080;N/S;0.006;0.008;-50.27;-1.47;987.43;0;0.727;82.2;N/A
19;2014;182;145;0;N/S;44.690;N/S;0;0.008;-50.37;-1.57;987.43;0;0.556;76.1;N/A
19;2014;182;146;0;N/S;44.100;N/S;0.006;0.011;-50.87;-1.84;987.43;0;0.529;69.3;N/A
19;2014;182;147;0;N/S;44.130;N/S;0.006;0.010;-51.00;-1.97;987.43;0;0.592;66.5;N/A
19;2014;182;148;0;N/S;43.610;N/S;0;0.006;-51.00;-1.74;987.43;0;0.592;66.7;N/A
19;2014;182;149;0;N/S;43.790;N/S;0;0.008;-50.60;-1.60;987.43;0;0.430;67.6;N/A
19;2014;182;150;0;N/S;43.730;N/S;0.006;0.011;-50.43;-1.37;987.43;0;0.473;74.6;N/A
19;2014;182;151;0;N/S;43.010;N/S;0.006;0.009;-50.13;-1.40;987.43;0;0.660;92.2;N/A
19;2014;182;152;0;N/S;42.840;N/S;0;0.009;-50.90;-1.87;987.43;0;0.831;0;N/A
19;2014;182;153;0;N/S;42.700;N/S;0.006;0.010;-50.94;-1.74;987.43;0;1.775;0;N/A
19;2014;182;154;0;N/S;42.480;N/S;0.006;0.009;-50.47;-1.40;987.43;0;2.756;0;N/A
19;2014;182;155;0;N/S;42.010;N/S;0;0.007;-50.74;-1.64;987.43;0;3.889;0;N/A
19;2014;182;156;0;N/S;43.150;N/S;0;0.008;-50.50;-1.44;987.55;0;4.809;0;N/A
19;2014;182;157;0;N/S;42.370;N/S;0;0.007;-50.07;-1.40;987.49;0;5.526;0;N/A
19;2014;182;158;0;N/S;43.450;N/S;0.012;0.007;-50.27;-1.57;987.55;0;5.903;0;N/A
