21;2012;306;128;5999;N/S;529;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;129;5999;N/S;529;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;130;5999;N/S;529;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;131;5999;N/S;529;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;132;5999;N/S;529;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;133;5999;N/S;529;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;134;5999;N/S;529;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;135;5999;N/S;529;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;136;5999;N/S;529;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;137;5999;N/S;529;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;138;5999;N/S;529;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;139;5999;N/S;599;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;140;5999;N/S;599;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;141;5999;N/S;599;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;142;5999;N/S;599;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;143;5999;N/S;599;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;144;5999;N/S;599;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;145;5999;N/S;599;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;146;5999;N/S;599;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;147;5999;N/S;599;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;148;5999;N/S;599;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;149;5999;N/S;599;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;150;5999;N/S;599;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;151;5999;N/S;599;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;152;5999;N/S;599;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;153;5999;N/S;599;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;154;5999;N/S;599;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;155;5999;N/S;599;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;156;5999;N/S;599;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;157;5999;N/S;529;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;158;5999;N/S;529;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;159;5999;N/S;529;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;160;5999;N/S;529;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;161;5529;N/S;529;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;162;5529;N/S;529;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;163;5999;N/S;529;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;164;5999;N/S;529;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;165;5999;N/S;529;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;166;5999;N/S;529;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;167;5999;N/S;529;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;168;5999;N/S;529;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;169;5999;N/S;529;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;170;5999;N/S;529;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;171;5999;N/S;529;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;172;5999;N/S;529;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;173;5999;N/S;529;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;174;5999;N/S;599;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;175;5999;N/S;599;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;176;5999;N/S;599;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;177;5999;N/S;599;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;178;5999;N/S;599;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;179;5999;N/S;599;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;180;5999;N/S;599;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;181;5999;N/S;529;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;182;5999;N/S;529;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;183;5999;N/S;529;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;184;5999;N/S;529;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;185;5999;N/S;529;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;186;5999;N/S;529;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;187;5999;N/S;599;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;188;5999;N/S;599;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;189;5999;N/S;599;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;190;5999;N/S;529;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;191;5999;N/S;529;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;192;5999;N/S;529;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;193;5999;N/S;529;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;194;5529;N/S;529;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;195;5529;N/S;529;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;196;5529;N/S;529;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;197;5999;N/S;529;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;198;5999;N/S;529;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;199;5999;N/S;529;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;200;5999;N/S;529;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;201;5529;N/S;529;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;202;5529;N/S;529;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;203;5529;N/S;529;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;204;5529;N/S;529;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;205;5529;N/S;529;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;206;5529;N/S;529;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;207;5529;N/S;529;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;208;5529;N/S;529;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;209;5529;N/S;529;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;210;5529;N/S;529;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;211;5529;N/S;529;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;212;5529;N/S;529;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;213;5529;N/S;529;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;214;5529;N/S;529;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;215;5529;N/S;529;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;216;5529;N/S;529;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;217;5529;N/S;529;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;218;5529;N/S;529;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;219;5529;N/S;529;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;220;5529;N/S;529;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;221;5529;N/S;529;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;222;5529;N/S;529;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;223;5529;N/S;529;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;224;5529;N/S;529;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;225;5529;N/S;529;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;226;5529;N/S;529;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;227;5529;N/S;529;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;228;5529;N/S;529;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;229;5529;N/S;529;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;230;5529;N/S;529;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;231;5529;N/S;529;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;232;5529;N/S;529;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;233;5529;N/S;529;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;234;5529;N/S;529;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;235;5529;N/S;529;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;236;5529;N/S;529;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;237;5529;N/S;529;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;238;5529;N/S;529;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;239;5529;N/S;529;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;240;5529;N/S;529;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;241;5529;N/S;529;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;242;5529;N/S;529;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;243;5529;N/S;529;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;244;5529;N/S;529;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;245;5529;N/S;529;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;246;5529;N/S;529;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;247;5529;N/S;529;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;248;5529;N/S;529;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;249;5529;N/S;529;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;250;5529;N/S;529;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;251;5529;N/S;529;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;252;5529;N/S;529;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;253;5529;N/S;529;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;254;5529;N/S;529;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;255;5529;N/S;529;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;256;5529;N/S;529;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;257;5529;N/S;529;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;258;5529;N/S;529;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;259;5529;N/S;529;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;260;5529;N/S;529;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;261;5529;N/S;529;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;262;5529;N/S;529;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;263;5529;N/S;529;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;264;5529;N/S;529;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;265;5529;N/S;529;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;266;5529;N/S;529;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;267;5529;N/S;529;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;268;5999;N/S;529;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;269;5999;N/S;529;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;270;5999;N/S;529;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;271;5999;N/S;529;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;272;5999;N/S;599;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;273;5999;N/S;599;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;274;5999;N/S;599;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;275;5999;N/S;599;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;276;5999;N/S;599;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;277;5999;N/S;599;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;278;5999;N/S;599;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;279;5999;N/S;599;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;280;5999;N/S;529;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;281;5999;N/S;529;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;282;5999;N/S;529;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;283;5999;N/S;529;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;284;5999;N/S;529;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;285;5999;N/S;529;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;286;5999;N/S;529;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;287;5999;N/S;529;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;288;5999;N/S;529;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;289;5999;N/S;529;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;290;5999;N/S;529;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;291;5999;N/S;529;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;292;5999;N/S;529;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;293;5999;N/S;529;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;294;5999;N/S;529;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;295;5999;N/S;529;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;296;5999;N/S;529;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;297;5999;N/S;529;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;298;5999;N/S;529;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;299;5999;N/S;529;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;300;5999;N/S;529;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;301;5999;N/S;529;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;302;5999;N/S;529;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;303;5999;N/S;529;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;304;5999;N/S;529;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;305;5999;N/S;529;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;306;5999;N/S;529;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;307;5999;N/S;529;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;308;5999;N/S;529;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;309;5999;N/S;529;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;310;5999;N/S;529;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;311;5999;N/S;529;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;312;5999;N/S;529;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;313;5999;N/S;529;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;314;5999;N/S;529;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;315;5999;N/S;599;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;316;5999;N/S;599;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;317;5999;N/S;599;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;318;5999;N/S;599;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;319;5999;N/S;599;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;320;5999;N/S;599;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;321;5999;N/S;599;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;322;5999;N/S;599;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;323;5999;N/S;599;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;324;5999;N/S;599;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;325;5999;N/S;599;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;326;5999;N/S;599;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;327;5999;N/S;599;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;328;5999;N/S;599;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;329;5999;N/S;599;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;330;5999;N/S;599;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;331;5999;N/S;599;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;332;5999;N/S;599;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;333;5999;N/S;599;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;334;5999;N/S;599;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;335;5999;N/S;529;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;336;5999;N/S;529;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;337;5999;N/S;529;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;338;5999;N/S;529;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;339;5999;N/S;529;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;340;5999;N/S;529;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;341;5999;N/S;529;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;342;5999;N/S;529;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;343;5999;N/S;529;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;344;5999;N/S;529;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;345;5999;N/S;529;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;346;5999;N/S;529;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;347;5999;N/S;529;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;348;5999;N/S;529;N/S;599;599;552;552;099;N/S;552;529
21;2012;306;349;5999;N/S;529;N/S;599;599;552;552;099;N/S;552;529
