10;2013;1;145;-3.190;-0.607;-2.004;352.5;0.043;-0.004;22.93;58.00;904.91;0;1.039;163.1
10;2013;1;146;-3.190;-0.613;-2.004;352.3;-0.005;-0.002;22.86;57.98;904.91;0;1.284;157.4
10;2013;1;147;-3.175;-0.518;-1.992;352.3;0;-0.001;22.88;58.08;904.84;0;0.940;168.2
10;2013;1;148;-3.187;-0.593;-2.004;352.7;0.005;-0.001;22.86;58.28;904.85;0;1.116;160.0
10;2013;1;149;-3.139;-0.460;-1.995;352.8;-0.005;-0.001;22.88;58.25;904.85;0;1.102;166.1
10;2013;1;150;-3.071;-0.371;-2.007;353.9;-0.016;-0.002;22.96;58.40;904.85;0;1.179;160.9
10;2013;1;151;-2.909;-0.201;-2.007;353.9;-0.027;-0.001;22.91;57.36;904.85;0;1.047;158.3
10;2013;1;152;-2.906;-0.204;-2.007;354.7;-0.016;-0.001;23.06;57.43;904.79;0;1.371;159.4
10;2013;1;153;-2.886;-0.140;-2.007;356.8;-0.005;-0.003;23.11;57.20;904.85;0;1.529;159.3
10;2013;1;154;-2.828;0.208;-2.010;356.8;-0.011;-0.004;23.06;56.02;904.79;0;1.236;168.1
10;2013;1;155;-2.863;0.228;-2.046;356.9;-0.011;-0.002;23.19;56.39;904.85;0;1.197;168.9
10;2013;1;156;-2.886;0.286;-2.074;357.4;0.021;-0.003;23.23;56.50;904.79;0;1.303;170.4
10;2013;1;157;-2.886;0.170;-2.034;357.1;0.005;-0.001;23.21;56.36;904.79;0;1.136;166.1
10;2013;1;158;-2.886;0.010;-2.016;357.5;-0.005;-0.002;23.13;56.79;904.79;0;1.131;171.2
10;2013;1;159;-2.886;0.385;-2.007;357.9;0;-0.001;23.08;56.85;904.73;0;1.394;167.8
10;2013;1;160;-2.886;0.204;-2.007;357.0;0;-0.001;23.04;57.17;904.73;0;1.191;172.1
10;2013;1;161;-2.889;0.126;-2.010;355.7;0.011;-0.002;23.16;56.89;904.73;0;0.967;173.9
10;2013;1;162;-2.998;-0.147;-2.007;355.3;0.005;-0.002;23.11;57.29;904.73;0;1.054;180.8
